H202303231529_POSTEDTRANSACTION.TXT                00000001312023-03-23T15:41:46.555-05:00     2023-02-23T23:59:59.999-06:00     
0033081736                                                  0033081739                                                  null                                              0000000002685573415                                                  RSVDEP0001500000CProgram Reserve to Internal                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   2023-02-23T08:34:12.572-06:00     2023-02-23T08:34:12.572-06:00     2023-02-23T08:34:12.572-06:00     0000000002685573414      00000000000000000000000000000001220872800330817390012208354   
0033081741                                                  0033081744                                                  null                                              0000000002685573434                                                  RSVDEP0001500000CProgram Reserve to Internal                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   2023-02-23T08:34:15.867-06:00     2023-02-23T08:34:15.867-06:00     2023-02-23T08:34:15.867-06:00     0000000002685573433      00000000000000000000000000000001220872800330817440012208354   
0033081746                                                  0033081749                                                  null                                              0000000002685573453                                                  RSVDEP0001500000CProgram Reserve to Internal                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   2023-02-23T08:34:19.119-06:00     2023-02-23T08:34:19.119-06:00     2023-02-23T08:34:19.119-06:00     0000000002685573452      00000000000000000000000000000001220872800330817490012208354   
0033081751                                                  0033081754                                                  null                                              0000000002685573472                                                  RSVDEP0001500000CProgram Reserve to Internal                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   2023-02-23T08:34:21.578-06:00     2023-02-23T08:34:21.578-06:00     2023-02-23T08:34:21.578-06:00     0000000002685573471      00000000000000000000000000000001220872800330817540012208354   
0033081756                                                  0033081759                                                  null                                              0000000002685573491                                                  RSVDEP0001500000CProgram Reserve to Internal                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   2023-02-23T08:34:24.064-06:00     2023-02-23T08:34:24.064-06:00     2023-02-23T08:34:24.064-06:00     0000000002685573490      00000000000000000000000000000001220872800330817590012208354   
0033081761                                                  0033081764                                                  null                                              0000000002685573510                                                  RSVDEP0001500000CProgram Reserve to Internal                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   2023-02-23T08:34:26.712-06:00     2023-02-23T08:34:26.712-06:00     2023-02-23T08:34:26.712-06:00     0000000002685573509      00000000000000000000000000000001220872800330817640012208354   
0033081766                                                  0033081769                                                  null                                              0000000002685573529                                                  RSVDEP0001500000CProgram Reserve to Internal                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   2023-02-23T08:34:29.237-06:00     2023-02-23T08:34:29.237-06:00     2023-02-23T08:34:29.237-06:00     0000000002685573528      00000000000000000000000000000001220872800330817690012208354   
0033081771                                                  0033081774                                                  null                                              0000000002685573548                                                  RSVDEP0001500000CProgram Reserve to Internal                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   2023-02-23T08:34:31.599-06:00     2023-02-23T08:34:31.599-06:00     2023-02-23T08:34:31.599-06:00     0000000002685573547      00000000000000000000000000000001220872800330817740012208354   
0033083269                                                  0033083275                                                  null                                              0000000002685577743                                                  RSVDEP0001500000CProgram Reserve to Internal                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   2023-02-23T08:56:50.779-06:00     2023-02-23T08:56:50.779-06:00     2023-02-23T08:56:50.779-06:00     0000000002685577742      00000000000000000000000000000001220872800330832750012208354   
0033083289                                                  0033083295                                                  null                                              0000000002685577807                                                  RSVDEP0001500000CProgram Reserve to Internal                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   2023-02-23T08:56:53.633-06:00     2023-02-23T08:56:53.633-06:00     2023-02-23T08:56:53.633-06:00     0000000002685577806      00000000000000000000000000000001220872800330832950012208354   
0033083307                                                  0033083314                                                  null                                              0000000002685577873                                                  RSVDEP0001500000CProgram Reserve to Internal                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   2023-02-23T08:56:56.293-06:00     2023-02-23T08:56:56.293-06:00     2023-02-23T08:56:56.293-06:00     0000000002685577872      00000000000000000000000000000001220872800330833140012208354   
0033083321                                                  0033083327                                                  null                                              0000000002685577915                                                  RSVDEP0001500000CProgram Reserve to Internal                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   2023-02-23T08:56:58.667-06:00     2023-02-23T08:56:58.667-06:00     2023-02-23T08:56:58.667-06:00     0000000002685577914      00000000000000000000000000000001220872800330833270012208354   
0033083342                                                  0033083346                                                  null                                              0000000002685577971                                                  RSVDEP0001500000CProgram Reserve to Internal                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   2023-02-23T08:57:00.939-06:00     2023-02-23T08:57:00.939-06:00     2023-02-23T08:57:00.939-06:00     0000000002685577970      00000000000000000000000000000001220872800330833460012208354   
0033083353                                                  0033083359                                                  null                                              0000000002685578017                                                  RSVDEP0001500000CProgram Reserve to Internal                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   2023-02-23T08:57:03.684-06:00     2023-02-23T08:57:03.684-06:00     2023-02-23T08:57:03.684-06:00     0000000002685578016      00000000000000000000000000000001220872800330833590012208354   
0033083368                                                  0033083375                                                  null                                              0000000002685578077                                                  RSVDEP0001500000CProgram Reserve to Internal                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   2023-02-23T08:57:05.954-06:00     2023-02-23T08:57:05.954-06:00     2023-02-23T08:57:05.954-06:00     0000000002685578076      00000000000000000000000000000001220872800330833750012208354   
0033083387                                                  0033083390                                                  null                                              0000000002685578147                                                  RSVDEP0001500000CProgram Reserve to Internal                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   2023-02-23T08:57:09.841-06:00     2023-02-23T08:57:09.841-06:00     2023-02-23T08:57:09.841-06:00     0000000002685578146      00000000000000000000000000000001220872800330833900012208354   
0033085813                                                  0033085820                                                  null                                              0000000002685584229                                                  RSVDEP0001500000CProgram Reserve to Internal                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   2023-02-23T09:06:29.825-06:00     2023-02-23T09:06:29.825-06:00     2023-02-23T09:06:29.825-06:00     0000000002685584228      00000000000000000000000000000001220872800330858200012208354   
0033085823                                                  0033085829                                                  null                                              0000000002685584272                                                  RSVDEP0001500000CProgram Reserve to Internal                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   2023-02-23T09:06:32.823-06:00     2023-02-23T09:06:32.823-06:00     2023-02-23T09:06:32.823-06:00     0000000002685584271      00000000000000000000000000000001220872800330858290012208354   
0033085835                                                  0033085839                                                  null                                              0000000002685584298                                                  RSVDEP0001500000CProgram Reserve to Internal                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   2023-02-23T09:06:35.738-06:00     2023-02-23T09:06:35.738-06:00     2023-02-23T09:06:35.738-06:00     0000000002685584297      00000000000000000000000000000001220872800330858390012208354   
0033085844                                                  0033085850                                                  null                                              0000000002685584325                                                  RSVDEP0001500000CProgram Reserve to Internal                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   2023-02-23T09:06:38.071-06:00     2023-02-23T09:06:38.071-06:00     2023-02-23T09:06:38.071-06:00     0000000002685584324      00000000000000000000000000000001220872800330858500012208354   
0033085853                                                  0033085856                                                  null                                              0000000002685584347                                                  RSVDEP0001500000CProgram Reserve to Internal                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   2023-02-23T09:06:40.511-06:00     2023-02-23T09:06:40.511-06:00     2023-02-23T09:06:40.511-06:00     0000000002685584346      00000000000000000000000000000001220872800330858560012208354   
0033085862                                                  0033085865                                                  null                                              0000000002685584383                                                  RSVDEP0001500000CProgram Reserve to Internal                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   2023-02-23T09:06:42.975-06:00     2023-02-23T09:06:42.975-06:00     2023-02-23T09:06:42.975-06:00     0000000002685584382      00000000000000000000000000000001220872800330858650012208354   
0033085871                                                  0033085874                                                  null                                              0000000002685584407                                                  RSVDEP0001500000CProgram Reserve to Internal                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   2023-02-23T09:06:46.083-06:00     2023-02-23T09:06:46.083-06:00     2023-02-23T09:06:46.083-06:00     0000000002685584406      00000000000000000000000000000001220872800330858740012208354   
0033085880                                                  0033085883                                                  null                                              0000000002685584428                                                  RSVDEP0001500000CProgram Reserve to Internal                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   2023-02-23T09:06:48.529-06:00     2023-02-23T09:06:48.529-06:00     2023-02-23T09:06:48.529-06:00     0000000002685584427      00000000000000000000000000000001220872800330858830012208354   
0033085813                                                  0033085820                                                  null                                              0000000002685585502                                                  UNKWTH0000000101DWithdrawal from null                                                                                                                                                                                                                                           HUINKER BANK TES AUTOPAY Test Local 2226051918                                                                                                                                                                                                                 2023-02-23T09:46:58.183-06:00     2023-02-23T09:46:58.183-06:00     2023-02-23T09:46:58.183-06:00     0000000002685585501      00000000000000000000000000000003308582000000000000012208354   
0033085823                                                  0033085829                                                  null                                              0000000002685585571                                                  UNKWTH0000000100DWithdrawal from null                                                                                                                                                                                                                                           HUINKER BANK TES AUTOPAY TEST LOCAL 3336015017                                                                                                                                                                                                                 2023-02-23T09:53:00.099-06:00     2023-02-23T09:53:00.099-06:00     2023-02-23T09:53:00.099-06:00     0000000002685585570      00000000000000000000000000000003308582900000000000012208354   
0033085823                                                  0033085829                                                  null                                              0000000002685585577                                                  UNKWTH0000000200DWithdrawal from null                                                                                                                                                                                                                                           HUINKER BANK TES AUTOPAY Test Local 4446051918                                                                                                                                                                                                                 2023-02-23T09:53:00.115-06:00     2023-02-23T09:53:00.115-06:00     2023-02-23T09:53:00.115-06:00     0000000002685585576      00000000000000000000000000000003308582900000000000012208354   
0033085835                                                  0033085839                                                  null                                              0000000002685585686                                                  UNKWTH0000000101DWithdrawal from null                                                                                                                                                                                                                                           HUINKER BANK TES AUTOPAY Test Account 2941033555                                                                                                                                                                                                               2023-02-23T09:54:00.371-06:00     2023-02-23T09:54:00.371-06:00     2023-02-23T09:54:00.371-06:00     0000000002685585685      00000000000000000000000000000003308583900000000000012208354   
0033085835                                                  0033085839                                                  null                                              0000000002685585692                                                  UNKWTH0000000201DWithdrawal from null                                                                                                                                                                                                                                           HUINKER BANK TES AUTOPAY Test Account 2941903666                                                                                                                                                                                                               2023-02-23T09:54:00.386-06:00     2023-02-23T09:54:00.386-06:00     2023-02-23T09:54:00.386-06:00     0000000002685585691      00000000000000000000000000000003308583900000000000012208354   
0033085844                                                  0033085850                                                  null                                              0000000002685585706                                                  UNKWTH0000000100DWithdrawal from null                                                                                                                                                                                                                                           HUINKER BANK TES AUTOPAY Pay testONEa 7770203031                                                                                                                                                                                                               2023-02-23T09:55:00.625-06:00     2023-02-23T09:55:00.625-06:00     2023-02-23T09:55:00.625-06:00     0000000002685585705      00000000000000000000000000000003308585000000000000012208354   
0033085844                                                  0033085850                                                  null                                              0000000002685585712                                                  UNKWTH0000000200DWithdrawal from null                                                                                                                                                                                                                                           HUINKER BANK TES AUTOPAY Pay TestTwoa 8880204931                                                                                                                                                                                                               2023-02-23T09:55:00.657-06:00     2023-02-23T09:55:00.657-06:00     2023-02-23T09:55:00.657-06:00     0000000002685585711      00000000000000000000000000000003308585000000000000012208354   
0033085853                                                  0033085856                                                  null                                              0000000002685585831                                                  UNKWTH0000000100DWithdrawal from null                                                                                                                                                                                                                                           HUINKER BANK TES AUTOPAY TEST LOCAL 9996016012                                                                                                                                                                                                                 2023-02-23T09:56:01.298-06:00     2023-02-23T09:56:01.298-06:00     2023-02-23T09:56:01.298-06:00     0000000002685585830      00000000000000000000000000000003308585600000000000012208354   
0033085853                                                  0033085856                                                  null                                              0000000002685585837                                                  UNKWTH0000000200DWithdrawal from null                                                                                                                                                                                                                                           HUINKER BANK TES AUTOPAY Test Local 1116056911                                                                                                                                                                                                                 2023-02-23T09:56:01.329-06:00     2023-02-23T09:56:01.329-06:00     2023-02-23T09:56:01.329-06:00     0000000002685585836      00000000000000000000000000000003308585600000000000012208354   
0033085862                                                  0033085865                                                  null                                              0000000002685585968                                                  UNKWTH0000150821DWithdrawal from null                                                                                                                                                                                                                                           STEPHANINI CHECKPMT CHASEMTG 1029222                                                                                                                                                                                                                           2023-02-23T09:58:02.761-06:00     2023-02-23T09:58:02.761-06:00     2023-02-23T09:58:02.761-06:00     0000000002685585967      00000000000000000000000000000003308586500000000000012208354   
0033085871                                                  0033085874                                                  null                                              0000000002685585974                                                  UNKWTH0000012991DWithdrawal from null                                                                                                                                                                                                                                           STEPHANINI CHECKPMT CHASEMTG 9015333                                                                                                                                                                                                                           2023-02-23T09:58:02.771-06:00     2023-02-23T09:58:02.771-06:00     2023-02-23T09:58:02.771-06:00     0000000002685585973      00000000000000000000000000000003308587400000000000012208354   
0033085862                                                  0033085865                                                  null                                              0000000002685585980                                                  UNKWTH0000150821DWithdrawal from null                                                                                                                                                                                                                                           STEPHANINI CHECKPMT CHASEMTG 1075222                                                                                                                                                                                                                           2023-02-23T09:58:02.781-06:00     2023-02-23T09:58:02.781-06:00     2023-02-23T09:58:02.781-06:00     0000000002685585979      00000000000000000000000000000003308586500000000000012208354   
0033085813                                                  0033085820                                                  null                                              0000000002685585986                                                  UNKWTH0000012991DWithdrawal from null                                                                                                                                                                                                                                           STEPHANINI REDEPCHECK 5895 3049555                                                                                                                                                                                                                             2023-02-23T09:58:02.791-06:00     2023-02-23T09:58:02.791-06:00     2023-02-23T09:58:02.791-06:00     0000000002685585985      00000000000000000000000000000003308582000000000000012208354   
0033085880                                                  0033085883                                                  null                                              0000000002685585992                                                  UNKWTH0000250001DWithdrawal from null                                                                                                                                                                                                                                           STEPHANINI REDEPCHECK CHASEMTG 503444                                                                                                                                                                                                                          2023-02-23T09:58:02.801-06:00     2023-02-23T09:58:02.801-06:00     2023-02-23T09:58:02.801-06:00     0000000002685585991      00000000000000000000000000000003308588300000000000012208354   
0033085880                                                  0033085883                                                  null                                              0000000002685585998                                                  UNKWTH0000250001DWithdrawal from null                                                                                                                                                                                                                                           STEPHANINI REDEPCHECK CHASEMTG 901444                                                                                                                                                                                                                          2023-02-23T09:58:02.821-06:00     2023-02-23T09:58:02.821-06:00     2023-02-23T09:58:02.821-06:00     0000000002685585997      00000000000000000000000000000003308588300000000000012208354   
0033085871                                                  0033085874                                                  null                                              0000000002685586004                                                  UNKWTH0000012991DWithdrawal from null                                                                                                                                                                                                                                           STEPHANINI CHECKPMT CHASEMTG 8033333                                                                                                                                                                                                                           2023-02-23T09:58:02.831-06:00     2023-02-23T09:58:02.831-06:00     2023-02-23T09:58:02.831-06:00     0000000002685586003      00000000000000000000000000000003308587400000000000012208354   
0033085835                                                  0033085839                                                  null                                              0000000002685586010                                                  UNKWTH0000150821DWithdrawal from null                                                                                                                                                                                                                                           STEPHANINI CHECK  6059777  LIVOMI                                                                                                                                                                                                                              2023-02-23T09:58:02.842-06:00     2023-02-23T09:58:02.842-06:00     2023-02-23T09:58:02.842-06:00     0000000002685586009      00000000000000000000000000000003308583900000000000012208354   
0033085835                                                  0033085839                                                  null                                              0000000002685586016                                                  UNKWTH0000150821DWithdrawal from null                                                                                                                                                                                                                                           STEPHANINI CHECK  6019777  LIVOMI                                                                                                                                                                                                                              2023-02-23T09:58:02.852-06:00     2023-02-23T09:58:02.852-06:00     2023-02-23T09:58:02.852-06:00     0000000002685586015      00000000000000000000000000000003308583900000000000012208354   
0033085823                                                  0033085829                                                  null                                              0000000002685586022                                                  UNKWTH0000012991DWithdrawal from null                                                                                                                                                                                                                                           CHECK DESTROYED NO CHECK 9685 004691666                                                                                                                                                                                                                        2023-02-23T09:58:02.862-06:00     2023-02-23T09:58:02.862-06:00     2023-02-23T09:58:02.862-06:00     0000000002685586021      00000000000000000000000000000003308582900000000000012208354   
0033085823                                                  0033085829                                                  null                                              0000000002685586028                                                  UNKWTH0000012991DWithdrawal from null                                                                                                                                                                                                                                           CHECK DESTROYED NO CHECK 5895 304591666                                                                                                                                                                                                                        2023-02-23T09:58:02.872-06:00     2023-02-23T09:58:02.872-06:00     2023-02-23T09:58:02.872-06:00     0000000002685586027      00000000000000000000000000000003308582900000000000012208354   
0033085813                                                  0033085820                                                  null                                              0000000002685586034                                                  UNKWTH0000012991DWithdrawal from null                                                                                                                                                                                                                                           STEPHANINI REDEPCHECK 9685 2069555                                                                                                                                                                                                                             2023-02-23T09:58:02.882-06:00     2023-02-23T09:58:02.882-06:00     2023-02-23T09:58:02.882-06:00     0000000002685586033      00000000000000000000000000000003308582000000000000012208354   
0033085844                                                  0033085850                                                  null                                              0000000002685586157                                                  UNKWTH0000000200DWithdrawal from null                                                                                                                                                                                                                                           HUINKER BANK TES AUTOPAY TEST ACCOUNT ONE 99907067312                                                                                                                                                                                                          2023-02-23T09:59:03.200-06:00     2023-02-23T09:59:03.200-06:00     2023-02-23T09:59:03.200-06:00     0000000002685586156      00000000000000000000000000000003308585000000000000012208354   
0033085844                                                  0033085850                                                  null                                              0000000002685586163                                                  UNKWTH0000000250DWithdrawal from null                                                                                                                                                                                                                                           HUINKER BANK TES AUTOPAY TEST ACCOUNT ONE 99907064317                                                                                                                                                                                                          2023-02-23T09:59:03.216-06:00     2023-02-23T09:59:03.216-06:00     2023-02-23T09:59:03.216-06:00     0000000002685586162      00000000000000000000000000000003308585000000000000012208354   
0033085853                                                  0033085856                                                  null                                              0000000002685586660                                                  UNKDEP0000000502CDeposit to null                                                                                                                                                                                                                                                LeafFilter North Payment TestPPD 143080444                                                                                                                                                                                                                     2023-02-23T10:06:06.764-06:00     2023-02-23T10:06:06.764-06:00     2023-02-23T10:06:06.764-06:00     0000000002685586659      00000000000000000000000000000000000000000330858560012208354   
0033085853                                                  0033085856                                                  null                                              0000000002685586674                                                  UNKWTH0000000501DWithdrawal from null                                                                                                                                                                                                                                           LeafFilter North Payment TestPPD 156080444                                                                                                                                                                                                                     2023-02-23T10:06:06.811-06:00     2023-02-23T10:06:06.811-06:00     2023-02-23T10:06:06.811-06:00     0000000002685586673      00000000000000000000000000000003308585600000000000012208354   
0033085862                                                  0033085865                                                  null                                              0000000002685586692                                                  UNKDEP0000000504CDeposit to null                                                                                                                                                                                                                                                LeafFilter North Payment TestWEB 115070888                                                                                                                                                                                                                     2023-02-23T10:06:06.904-06:00     2023-02-23T10:06:06.904-06:00     2023-02-23T10:06:06.904-06:00     0000000002685586691      00000000000000000000000000000000000000000330858650012208354   
0033085862                                                  0033085865                                                  null                                              0000000002685586700                                                  UNKWTH0000000503DWithdrawal from null                                                                                                                                                                                                                                           LeafFilter North Payment TestWEB 112070888                                                                                                                                                                                                                     2023-02-23T10:06:06.905-06:00     2023-02-23T10:06:06.905-06:00     2023-02-23T10:06:06.905-06:00     0000000002685586699      00000000000000000000000000000003308586500000000000012208354   
0033081736                                                  0033081739                                                  null                                              0000000002685586785                                                  UNKWTH0000000101DWithdrawal from null                                                                                                                                                                                                                                           HUINKER BANK TES AUTOPAY TEST LOCAL 1116015017                                                                                                                                                                                                                 2023-02-23T10:15:10.256-06:00     2023-02-23T10:15:10.256-06:00     2023-02-23T10:15:10.256-06:00     0000000002685586784      00000000000000000000000000000003308173900000000000012208354   
0033081736                                                  0033081739                                                  null                                              0000000002685586791                                                  UNKWTH0000000101DWithdrawal from null                                                                                                                                                                                                                                           HUINKER BANK TES AUTOPAY Test Local 2226051918                                                                                                                                                                                                                 2023-02-23T10:15:10.287-06:00     2023-02-23T10:15:10.287-06:00     2023-02-23T10:15:10.287-06:00     0000000002685586790      00000000000000000000000000000003308173900000000000012208354   
0033081741                                                  0033081744                                                  null                                              0000000002685586849                                                  UNKWTH0000000100DWithdrawal from null                                                                                                                                                                                                                                           HUINKER BANK TES AUTOPAY TEST LOCAL 3336015017                                                                                                                                                                                                                 2023-02-23T10:17:10.852-06:00     2023-02-23T10:17:10.852-06:00     2023-02-23T10:17:10.852-06:00     0000000002685586848      00000000000000000000000000000003308174400000000000012208354   
0033081741                                                  0033081744                                                  null                                              0000000002685586855                                                  UNKWTH0000000200DWithdrawal from null                                                                                                                                                                                                                                           HUINKER BANK TES AUTOPAY Test Local 4446051918                                                                                                                                                                                                                 2023-02-23T10:17:10.883-06:00     2023-02-23T10:17:10.883-06:00     2023-02-23T10:17:10.883-06:00     0000000002685586854      00000000000000000000000000000003308174400000000000012208354   
0033081746                                                  0033081749                                                  null                                              0000000002685586874                                                  UNKWTH0000000101DWithdrawal from null                                                                                                                                                                                                                                           HUINKER BANK TES AUTOPAY Test Account 2941033555                                                                                                                                                                                                               2023-02-23T10:18:14.224-06:00     2023-02-23T10:18:14.224-06:00     2023-02-23T10:18:14.224-06:00     0000000002685586873      00000000000000000000000000000003308174900000000000012208354   
0033081746                                                  0033081749                                                  null                                              0000000002685586880                                                  UNKWTH0000000201DWithdrawal from null                                                                                                                                                                                                                                           HUINKER BANK TES AUTOPAY Test Account 2941903666                                                                                                                                                                                                               2023-02-23T10:18:14.234-06:00     2023-02-23T10:18:14.234-06:00     2023-02-23T10:18:14.234-06:00     0000000002685586879      00000000000000000000000000000003308174900000000000012208354   
0033081751                                                  0033081754                                                  null                                              0000000002685586895                                                  UNKWTH0000000100DWithdrawal from null                                                                                                                                                                                                                                           HUINKER BANK TES AUTOPAY Pay testONEa 7770203031                                                                                                                                                                                                               2023-02-23T10:19:14.514-06:00     2023-02-23T10:19:14.514-06:00     2023-02-23T10:19:14.514-06:00     0000000002685586894      00000000000000000000000000000003308175400000000000012208354   
0033081751                                                  0033081754                                                  null                                              0000000002685586901                                                  UNKWTH0000000200DWithdrawal from null                                                                                                                                                                                                                                           HUINKER BANK TES AUTOPAY Pay TestTwoa 8880204931                                                                                                                                                                                                               2023-02-23T10:19:14.524-06:00     2023-02-23T10:19:14.524-06:00     2023-02-23T10:19:14.524-06:00     0000000002685586900      00000000000000000000000000000003308175400000000000012208354   
0033081756                                                  0033081759                                                  null                                              0000000002685586915                                                  UNKWTH0000000100DWithdrawal from null                                                                                                                                                                                                                                           HUINKER BANK TES AUTOPAY TEST LOCAL 9996016012                                                                                                                                                                                                                 2023-02-23T10:20:14.751-06:00     2023-02-23T10:20:14.751-06:00     2023-02-23T10:20:14.751-06:00     0000000002685586914      00000000000000000000000000000003308175900000000000012208354   
0033081756                                                  0033081759                                                  null                                              0000000002685586921                                                  UNKWTH0000000200DWithdrawal from null                                                                                                                                                                                                                                           HUINKER BANK TES AUTOPAY Test Local 1116056911                                                                                                                                                                                                                 2023-02-23T10:20:14.772-06:00     2023-02-23T10:20:14.772-06:00     2023-02-23T10:20:14.772-06:00     0000000002685586920      00000000000000000000000000000003308175900000000000012208354   
0033081761                                                  0033081764                                                  null                                              0000000002685586995                                                  UNKWTH0000150821DWithdrawal from null                                                                                                                                                                                                                                           STEPHANINI CHECKPMT CHASEMTG 1029222                                                                                                                                                                                                                           2023-02-23T10:22:15.596-06:00     2023-02-23T10:22:15.596-06:00     2023-02-23T10:22:15.596-06:00     0000000002685586994      00000000000000000000000000000003308176400000000000012208354   
0033081766                                                  0033081769                                                  null                                              0000000002685587001                                                  UNKWTH0000012991DWithdrawal from null                                                                                                                                                                                                                                           STEPHANINI CHECKPMT CHASEMTG 9015333                                                                                                                                                                                                                           2023-02-23T10:22:15.606-06:00     2023-02-23T10:22:15.606-06:00     2023-02-23T10:22:15.606-06:00     0000000002685587000      00000000000000000000000000000003308176900000000000012208354   
0033081761                                                  0033081764                                                  null                                              0000000002685587007                                                  UNKWTH0000150821DWithdrawal from null                                                                                                                                                                                                                                           STEPHANINI CHECKPMT CHASEMTG 1075222                                                                                                                                                                                                                           2023-02-23T10:22:15.626-06:00     2023-02-23T10:22:15.626-06:00     2023-02-23T10:22:15.626-06:00     0000000002685587006      00000000000000000000000000000003308176400000000000012208354   
0033081736                                                  0033081739                                                  null                                              0000000002685587013                                                  UNKWTH0000012991DWithdrawal from null                                                                                                                                                                                                                                           STEPHANINI REDEPCHECK 5895 3049555                                                                                                                                                                                                                             2023-02-23T10:22:15.646-06:00     2023-02-23T10:22:15.646-06:00     2023-02-23T10:22:15.646-06:00     0000000002685587012      00000000000000000000000000000003308173900000000000012208354   
0033081771                                                  0033081774                                                  null                                              0000000002685587019                                                  UNKWTH0000250001DWithdrawal from null                                                                                                                                                                                                                                           STEPHANINI REDEPCHECK CHASEMTG 503444                                                                                                                                                                                                                          2023-02-23T10:22:15.666-06:00     2023-02-23T10:22:15.666-06:00     2023-02-23T10:22:15.666-06:00     0000000002685587018      00000000000000000000000000000003308177400000000000012208354   
0033081771                                                  0033081774                                                  null                                              0000000002685587025                                                  UNKWTH0000250001DWithdrawal from null                                                                                                                                                                                                                                           STEPHANINI REDEPCHECK CHASEMTG 901444                                                                                                                                                                                                                          2023-02-23T10:22:15.677-06:00     2023-02-23T10:22:15.677-06:00     2023-02-23T10:22:15.677-06:00     0000000002685587024      00000000000000000000000000000003308177400000000000012208354   
0033081766                                                  0033081769                                                  null                                              0000000002685587031                                                  UNKWTH0000012991DWithdrawal from null                                                                                                                                                                                                                                           STEPHANINI CHECKPMT CHASEMTG 8033333                                                                                                                                                                                                                           2023-02-23T10:22:15.686-06:00     2023-02-23T10:22:15.686-06:00     2023-02-23T10:22:15.686-06:00     0000000002685587030      00000000000000000000000000000003308176900000000000012208354   
0033081746                                                  0033081749                                                  null                                              0000000002685587037                                                  UNKWTH0000150821DWithdrawal from null                                                                                                                                                                                                                                           STEPHANINI CHECK  6059777  LIVOMI                                                                                                                                                                                                                              2023-02-23T10:22:15.706-06:00     2023-02-23T10:22:15.706-06:00     2023-02-23T10:22:15.706-06:00     0000000002685587036      00000000000000000000000000000003308174900000000000012208354   
0033081746                                                  0033081749                                                  null                                              0000000002685587043                                                  UNKWTH0000150821DWithdrawal from null                                                                                                                                                                                                                                           STEPHANINI CHECK  6019777  LIVOMI                                                                                                                                                                                                                              2023-02-23T10:22:15.716-06:00     2023-02-23T10:22:15.716-06:00     2023-02-23T10:22:15.716-06:00     0000000002685587042      00000000000000000000000000000003308174900000000000012208354   
0033081741                                                  0033081744                                                  null                                              0000000002685587049                                                  UNKWTH0000012991DWithdrawal from null                                                                                                                                                                                                                                           CHECK DESTROYED NO CHECK 9685 004691666                                                                                                                                                                                                                        2023-02-23T10:22:15.726-06:00     2023-02-23T10:22:15.726-06:00     2023-02-23T10:22:15.726-06:00     0000000002685587048      00000000000000000000000000000003308174400000000000012208354   
0033081741                                                  0033081744                                                  null                                              0000000002685587055                                                  UNKWTH0000012991DWithdrawal from null                                                                                                                                                                                                                                           CHECK DESTROYED NO CHECK 5895 304591666                                                                                                                                                                                                                        2023-02-23T10:22:15.747-06:00     2023-02-23T10:22:15.747-06:00     2023-02-23T10:22:15.747-06:00     0000000002685587054      00000000000000000000000000000003308174400000000000012208354   
0033081736                                                  0033081739                                                  null                                              0000000002685587061                                                  UNKWTH0000012991DWithdrawal from null                                                                                                                                                                                                                                           STEPHANINI REDEPCHECK 9685 2069555                                                                                                                                                                                                                             2023-02-23T10:22:15.767-06:00     2023-02-23T10:22:15.767-06:00     2023-02-23T10:22:15.767-06:00     0000000002685587060      00000000000000000000000000000003308173900000000000012208354   
0033081751                                                  0033081754                                                  null                                              0000000002685587104                                                  UNKWTH0000000200DWithdrawal from null                                                                                                                                                                                                                                           HUINKER BANK TES AUTOPAY TEST ACCOUNT ONE 99907067312                                                                                                                                                                                                          2023-02-23T10:23:15.857-06:00     2023-02-23T10:23:15.857-06:00     2023-02-23T10:23:15.857-06:00     0000000002685587103      00000000000000000000000000000003308175400000000000012208354   
0033081751                                                  0033081754                                                  null                                              0000000002685587110                                                  UNKWTH0000000250DWithdrawal from null                                                                                                                                                                                                                                           HUINKER BANK TES AUTOPAY TEST ACCOUNT ONE 99907064317                                                                                                                                                                                                          2023-02-23T10:23:15.877-06:00     2023-02-23T10:23:15.877-06:00     2023-02-23T10:23:15.877-06:00     0000000002685587109      00000000000000000000000000000003308175400000000000012208354   
